<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
BTCUSD;D;20170122;000000;925.2980000;939.9100000;888.0000000;925.0100000;1997
BTCUSD;D;20170123;000000;925.2700000;929.9200000;912.6220000;917.9680000;1195
BTCUSD;D;20170124;000000;917.7200000;930.0000000;882.5760000;887.9850000;3502
BTCUSD;D;20170125;000000;885.7100000;903.3250000;885.6940000;896.8900000;1274
BTCUSD;D;20170126;000000;896.8900000;921.7800000;895.5430000;914.9260000;1180
BTCUSD;D;20170127;000000;915.7900000;925.0000000;910.0000000;922.2990000;1445
BTCUSD;D;20170128;000000;921.4500000;923.6300000;917.0100000;918.3590000;727
BTCUSD;D;20170129;000000;920.7490000;923.7600000;915.7020000;915.7020000;599
BTCUSD;D;20170130;000000;916.0000000;925.0000000;915.0000000;920.5800000;1286
BTCUSD;D;20170131;000000;920.6300000;974.9690000;919.0020000;969.7390000;3306
BTCUSD;D;20170201;000000;968.1660000;990.0000000;964.9890000;988.7890000;2383
BTCUSD;D;20170202;000000;988.7900000;1013.9910000;975.9750000;1009.9960000;2585
BTCUSD;D;20170203;000000;1008.2200000;1037.5190000;981.7610000;1015.2100000;3198
BTCUSD;D;20170204;000000;1016.2910000;1046.5010000;1001.7960000;1029.3930000;1806
BTCUSD;D;20170205;000000;1032.3640000;1036.0000000;1005.4000000;1017.8860000;1148
BTCUSD;D;20170206;000000;1015.3500000;1029.9100000;1013.7500000;1027.0100000;809
BTCUSD;D;20170207;000000;1028.4500000;1055.0000000;1023.8230000;1050.9980000;1959
BTCUSD;D;20170208;000000;1054.2140000;1069.9100000;1025.4000000;1055.8380000;2969
BTCUSD;D;20170209;000000;1053.4970000;1079.9100000;940.0060000;988.3800000;6763
BTCUSD;D;20170210;000000;987.4310000;1010.0000000;948.2080000;1002.7260000;2778
BTCUSD;D;20170211;000000;998.8240000;1018.4880000;993.0010000;1011.0040000;1312
BTCUSD;D;20170212;000000;1010.5990000;1013.6950000;999.0000000;1001.0170000;826
BTCUSD;D;20170213;000000;1001.0330000;1010.0000000;982.0100000;996.3910000;1314
BTCUSD;D;20170214;000000;999.0280000;1025.0000000;992.0940000;1016.4720000;1851
BTCUSD;D;20170215;000000;1015.0500000;1020.0000000;1001.3020000;1015.7500000;1249
BTCUSD;D;20170216;000000;1016.7390000;1047.4300000;1015.7500000;1039.8720000;1918
BTCUSD;D;20170217;000000;1038.5020000;1063.9230000;1035.9980000;1052.0650000;2165
BTCUSD;D;20170218;000000;1052.0000000;1069.7940000;1051.0000000;1058.9090000;1467
BTCUSD;D;20170219;000000;1058.8800000;1063.0000000;1042.9520000;1055.6100000;520
BTCUSD;D;20170220;000000;1055.5880000;1093.3270000;1045.4710000;1088.6800000;1441
BTCUSD;D;20170221;000000;1088.6700000;1132.7410000;1080.0000000;1128.4580000;2575
BTCUSD;D;20170222;000000;1125.7710000;1139.9990000;1102.5600000;1125.6690000;2198
BTCUSD;D;20170223;000000;1122.0920000;1193.4300000;1122.0920000;1182.0000000;3010
BTCUSD;D;20170224;000000;1177.7810000;1214.9730000;1056.6580000;1185.0000000;4999
BTCUSD;D;20170225;000000;1174.5740000;1185.0000000;1120.4030000;1146.8340000;2223
BTCUSD;D;20170226;000000;1147.4540000;1184.4400000;1130.0000000;1167.0000000;1723
BTCUSD;D;20170227;000000;1167.0000000;1196.9910000;1161.9800000;1190.2110000;1838
BTCUSD;D;20170228;000000;1191.8300000;1208.5000000;1175.8080000;1180.0000000;2027
BTCUSD;D;20170301;000000;1181.9980000;1229.9980000;1177.1790000;1225.0000000;2249
BTCUSD;D;20170302;000000;1228.7100000;1282.3850000;1212.4210000;1254.0000000;2887
BTCUSD;D;20170303;000000;1254.0000000;1288.0000000;1235.2780000;1276.9990000;2729
BTCUSD;D;20170304;000000;1277.0000000;1280.2350000;1232.4990000;1261.2660000;1415
BTCUSD;D;20170305;000000;1264.6300000;1277.7240000;1237.7750000;1267.9840000;1204
BTCUSD;D;20170306;000000;1268.0100000;1279.9100000;1257.3840000;1275.0000000;1005
BTCUSD;D;20170307;000000;1274.9040000;1279.9000000;1158.4480000;1224.9170000;4082
BTCUSD;D;20170308;000000;1234.4550000;1238.1100000;1131.3420000;1143.3870000;3162
BTCUSD;D;20170309;000000;1143.3880000;1205.3960000;1105.0000000;1187.1940000;2290
BTCUSD;D;20170310;000000;1185.2010000;1310.9820000;968.0000000;1111.0000000;8295
BTCUSD;D;20170311;000000;1107.5630000;1191.0880000;1105.0020000;1174.9690000;3742
BTCUSD;D;20170312;000000;1174.8200000;1231.9420000;1138.0000000;1224.3690000;1966
BTCUSD;D;20170313;000000;1224.1990000;1241.0580000;1180.0000000;1230.0000000;4086
BTCUSD;D;20170314;000000;1229.9910000;1259.7220000;1218.0000000;1243.9950000;2526
BTCUSD;D;20170315;000000;1245.9270000;1259.0000000;1238.5030000;1252.9200000;2410
BTCUSD;D;20170316;000000;1252.9500000;1255.9200000;1025.0000000;1165.1000000;6834
BTCUSD;D;20170317;000000;1165.1000000;1165.1000000;983.9000000;1021.1600000;8379
BTCUSD;D;20170318;000000;1030.2490000;1079.9990000;923.6010000;954.9880000;6810
BTCUSD;D;20170319;000000;950.9990000;1039.9980000;943.8960000;1017.9370000;4300
BTCUSD;D;20170320;000000;1007.4400000;1039.9980000;902.0000000;1030.0000000;3229
BTCUSD;D;20170321;000000;1029.9990000;1114.9960000;1029.9990000;1110.3680000;3492
BTCUSD;D;20170322;000000;1109.9900000;1113.0000000;975.6260000;1032.0100000;3834
BTCUSD;D;20170323;000000;1030.0100000;1052.6300000;1006.4000000;1024.0300000;2446
BTCUSD;D;20170324;000000;1025.0020000;1033.0000000;911.2300000;921.3020000;4801
BTCUSD;D;20170325;000000;921.8170000;960.0000000;881.8910000;951.0790000;4832
BTCUSD;D;20170326;000000;951.2700000;994.5690000;923.0050000;961.8750000;2850
BTCUSD;D;20170327;000000;958.7300000;1044.4370000;948.3230000;1039.8510000;3334
BTCUSD;D;20170328;000000;1039.9610000;1067.8000000;1016.1270000;1043.2810000;4579
BTCUSD;D;20170329;000000;1043.3000000;1060.0600000;1006.8980000;1043.4300000;3868
BTCUSD;D;20170330;000000;1042.1410000;1057.5100000;1022.7900000;1040.0000000;3219
BTCUSD;D;20170331;000000;1040.0010000;1088.9590000;1040.0010000;1079.7800000;3657
BTCUSD;D;20170401;000000;1080.0300000;1108.2180000;1070.0000000;1091.7260000;2543
BTCUSD;D;20170402;000000;1096.0080000;1117.9550000;1081.0000000;1107.4590000;3050
BTCUSD;D;20170403;000000;1107.2210000;1161.4000000;1107.2210000;1148.4280000;4135
BTCUSD;D;20170404;000000;1149.9670000;1165.6480000;1125.0000000;1141.9980000;3245
BTCUSD;D;20170405;000000;1141.9990000;1146.8830000;1112.7290000;1138.1600000;2281
BTCUSD;D;20170406;000000;1138.2100000;1206.7940000;1138.2100000;1191.5600000;3859
BTCUSD;D;20170407;000000;1191.7400000;1205.0000000;1175.2030000;1191.8800000;1736
BTCUSD;D;20170408;000000;1194.2130000;1204.9990000;1170.8200000;1182.4700000;1226
BTCUSD;D;20170409;000000;1182.4690000;1220.0000000;1175.3920000;1211.0000000;1930
BTCUSD;D;20170410;000000;1209.6600000;1219.0000000;1189.4490000;1211.2300000;1625
BTCUSD;D;20170411;000000;1213.2900000;1234.6220000;1198.0000000;1223.4990000;1381
BTCUSD;D;20170412;000000;1223.4990000;1230.4110000;1210.5350000;1219.1490000;1512
BTCUSD;D;20170413;000000;1218.6150000;1219.5000000;1151.0000000;1174.1300000;2866
BTCUSD;D;20170414;000000;1175.8990000;1197.9920000;1168.9530000;1187.9910000;1638
BTCUSD;D;20170415;000000;1188.0000000;1198.1800000;1170.0570000;1175.0080000;1140
BTCUSD;D;20170416;000000;1180.5300000;1193.3300000;1175.0000000;1180.9980000;661
BTCUSD;D;20170417;000000;1180.9940000;1210.9860000;1175.0000000;1197.5000000;1857
BTCUSD;D;20170418;000000;1200.3980000;1218.0000000;1197.1000000;1202.3780000;2141
BTCUSD;D;20170419;000000;1202.3900000;1212.5630000;1197.1000000;1204.2000000;1959
BTCUSD;D;20170420;000000;1209.0000000;1249.4780000;1206.3400000;1241.8770000;2312
BTCUSD;D;20170421;000000;1241.8730000;1254.9100000;1236.0100000;1248.9990000;1986
BTCUSD;D;20170422;000000;1248.9850000;1250.9850000;1212.0000000;1235.4880000;1659
BTCUSD;D;20170423;000000;1235.3970000;1245.0000000;1228.0000000;1242.4800000;1304
BTCUSD;D;20170424;000000;1244.3200000;1259.4960000;1234.0970000;1251.0160000;1587
BTCUSD;D;20170425;000000;1252.3000000;1280.0000000;1248.4200000;1276.0700000;1624
BTCUSD;D;20170426;000000;1276.3490000;1314.7010000;1269.0010000;1290.5210000;3356
BTCUSD;D;20170427;000000;1290.5200000;1345.4660000;1290.5110000;1333.7000000;3317
BTCUSD;D;20170428;000000;1335.4930000;1355.5500000;1292.1400000;1328.6400000;3551
BTCUSD;D;20170429;000000;1322.9200000;1339.2290000;1312.0000000;1335.9260000;2125
BTCUSD;D;20170430;000000;1335.9270000;1352.0000000;1309.3700000;1350.7170000;1780
BTCUSD;D;20170501;000000;1344.6010000;1438.8740000;1325.7600000;1397.2340000;5314
BTCUSD;D;20170502;000000;1397.2370000;1471.5690000;1381.4360000;1455.2000000;5160
BTCUSD;D;20170503;000000;1454.5010000;1523.7770000;1446.2470000;1513.5990000;5193
BTCUSD;D;20170504;000000;1513.5980000;1618.6000000;1450.0000000;1535.4150000;9173
BTCUSD;D;20170505;000000;1535.4180000;1597.9010000;1491.3350000;1518.0310000;7860
BTCUSD;D;20170506;000000;1514.4730000;1572.9990000;1513.7050000;1535.4220000;3479
BTCUSD;D;20170507;000000;1535.4220000;1563.3630000;1358.0000000;1505.1640000;5593
BTCUSD;D;20170508;000000;1505.1640000;1677.3990000;1485.9820000;1670.0590000;7032
BTCUSD;D;20170509;000000;1668.5250000;1768.6810000;1639.0040000;1721.7490000;8210
BTCUSD;D;20170510;000000;1721.7510000;1794.0000000;1685.0000000;1782.0000000;5283
BTCUSD;D;20170511;000000;1781.9990000;1886.6160000;1753.3490000;1836.0590000;7053
BTCUSD;D;20170512;000000;1830.0010000;1837.9810000;1639.0000000;1698.1880000;6997
BTCUSD;D;20170513;000000;1698.1880000;1795.6330000;1608.0010000;1783.5700000;5522
BTCUSD;D;20170514;000000;1785.0000000;1818.0000000;1752.8500000;1788.0400000;2599
BTCUSD;D;20170515;000000;1787.8800000;1795.1600000;1699.1200000;1739.7500000;4580
BTCUSD;D;20170516;000000;1739.7500000;1791.2620000;1701.0000000;1786.8500000;6118
BTCUSD;D;20170517;000000;1786.8410000;1880.0000000;1763.4030000;1836.0560000;7586
BTCUSD;D;20170518;000000;1836.0500000;2589.0000000;1821.0720000;1900.0000000;6693
BTCUSD;D;20170519;000000;1899.0010000;1971.9940000;1851.5350000;1961.7930000;7583
BTCUSD;D;20170520;000000;1961.7930000;2046.4770000;1957.0000000;2039.1140000;6005
BTCUSD;D;20170521;000000;2039.1150000;2096.8370000;1990.0000000;2011.1060000;5935
BTCUSD;D;20170522;000000;2007.2270000;2197.1920000;1900.1000000;2085.9920000;9817
BTCUSD;D;20170523;000000;2080.0520000;2249.9980000;2079.2510000;2231.9670000;7547
BTCUSD;D;20170524;000000;2233.9750000;2474.7200000;2231.9670000;2408.2400000;9469
BTCUSD;D;20170525;000000;2408.2400000;2722.2370000;2201.0000000;2259.2000000;14233
BTCUSD;D;20170526;000000;2259.2000000;2573.6930000;2030.0000000;2203.7090000;10872
BTCUSD;D;20170527;000000;2199.7870000;2290.0000000;1812.9900000;2008.0000000;12534
BTCUSD;D;20170528;000000;1995.0160000;2270.0000000;1995.0160000;2137.2130000;7017
BTCUSD;D;20170529;000000;2129.3430000;2326.3300000;2051.6810000;2245.2730000;4467
BTCUSD;D;20170530;000000;2259.4000000;2315.3800000;2133.0000000;2159.0970000;7795
BTCUSD;D;20170531;000000;2158.0150000;2334.7390000;2130.0000000;2291.3010000;8837
BTCUSD;D;20170601;000000;2291.3010000;2456.1100000;2291.3010000;2399.0000000;10561
BTCUSD;D;20170602;000000;2399.9810000;2497.6500000;2371.1540000;2487.1830000;7020
BTCUSD;D;20170603;000000;2485.4320000;2588.7730000;2450.4090000;2549.7190000;5468
BTCUSD;D;20170604;000000;2549.6920000;2570.0000000;2480.0000000;2520.5510000;5773
BTCUSD;D;20170605;000000;2522.7680000;2692.3730000;2515.0000000;2690.0000000;6539
BTCUSD;D;20170606;000000;2690.9990000;2934.2780000;2690.9990000;2867.0000000;11717
BTCUSD;D;20170607;000000;2871.9000000;2885.0000000;2630.0000000;2690.0010000;7816
BTCUSD;D;20170608;000000;2693.0020000;2818.0520000;2615.9900000;2811.6310000;5274
BTCUSD;D;20170609;000000;2810.3390000;2865.3390000;2793.1100000;2816.4670000;3813
BTCUSD;D;20170610;000000;2816.4630000;2907.9240000;2787.8910000;2816.2690000;6117
BTCUSD;D;20170611;000000;2816.2140000;2929.9980000;2781.8930000;2924.8790000;4738
BTCUSD;D;20170612;000000;2924.8760000;2948.0000000;2400.0000000;2609.4420000;10271
BTCUSD;D;20170613;000000;2609.4420000;2778.1640000;2601.0000000;2710.0000000;7200
BTCUSD;D;20170614;000000;2710.0000000;2797.9030000;2318.4300000;2452.6860000;10308
BTCUSD;D;20170615;000000;2456.6020000;2510.7610000;2075.3290000;2428.7070000;15725
BTCUSD;D;20170616;000000;2428.7200000;2526.3500000;2308.3110000;2470.3030000;8199
BTCUSD;D;20170617;000000;2470.3160000;2678.0000000;2420.8910000;2642.2430000;5840
BTCUSD;D;20170618;000000;2646.8380000;2670.1580000;2460.0010000;2497.7620000;7007
BTCUSD;D;20170619;000000;2500.7240000;2592.0000000;2484.8220000;2584.8580000;6459
BTCUSD;D;20170620;000000;2584.8590000;2768.0000000;2579.0000000;2705.1000000;6385
BTCUSD;D;20170621;000000;2705.1000000;2764.9630000;2570.0000000;2644.9680000;6443
BTCUSD;D;20170622;000000;2644.9690000;2735.3100000;2588.5470000;2684.9870000;4830
BTCUSD;D;20170623;000000;2684.9800000;2725.0000000;2660.1120000;2668.0000000;3468
BTCUSD;D;20170624;000000;2668.0000000;2701.7880000;2500.0000000;2547.4310000;4389
BTCUSD;D;20170625;000000;2555.0920000;2601.5270000;2408.0000000;2490.1260000;5293
BTCUSD;D;20170626;000000;2490.1260000;2535.7790000;2210.0000000;2405.0000000;9803
BTCUSD;D;20170627;000000;2404.3740000;2540.0540000;2257.0080000;2538.0100000;9163
BTCUSD;D;20170628;000000;2538.0100000;2600.0000000;2444.4370000;2554.0210000;7937
BTCUSD;D;20170629;000000;2554.0140000;2579.9980000;2498.0030000;2526.0740000;5463
BTCUSD;D;20170630;000000;2526.0740000;2547.9530000;2419.2380000;2445.0000000;5523
BTCUSD;D;20170701;000000;2443.3600000;2500.0000000;2364.0100000;2392.9480000;5295
BTCUSD;D;20170702;000000;2393.0000000;2525.0000000;2344.0000000;2505.5710000;5875
BTCUSD;D;20170703;000000;2500.9110000;2587.9990000;2469.2120000;2546.7300000;6427
BTCUSD;D;20170704;000000;2546.7300000;2647.6500000;2546.7290000;2599.0710000;5917
BTCUSD;D;20170705;000000;2597.7080000;2628.3860000;2536.0110000;2611.3870000;5115
BTCUSD;D;20170706;000000;2610.7400000;2620.0000000;2575.3380000;2605.6410000;3529
BTCUSD;D;20170707;000000;2606.8000000;2613.9930000;2470.2010000;2506.9280000;4957
BTCUSD;D;20170708;000000;2506.9280000;2552.6390000;2470.2010000;2547.8470000;5186
BTCUSD;D;20170709;000000;2547.0170000;2560.4170000;2494.0000000;2499.0010000;2608
BTCUSD;D;20170710;000000;2499.1200000;2522.7750000;2265.0000000;2339.2290000;8796
BTCUSD;D;20170711;000000;2336.3170000;2404.1780000;2252.8450000;2302.2000000;9927
BTCUSD;D;20170712;000000;2302.2000000;2416.5120000;2235.0000000;2373.8460000;7604
BTCUSD;D;20170713;000000;2373.8450000;2417.0840000;2310.0000000;2336.4020000;6114
BTCUSD;D;20170714;000000;2338.6410000;2352.6980000;2133.7700000;2216.1770000;7547
BTCUSD;D;20170715;000000;2216.1780000;2218.8940000;1956.2020000;1972.0700000;11775
BTCUSD;D;20170716;000000;1969.9990000;2042.8700000;1809.0000000;1907.2390000;13840
BTCUSD;D;20170717;000000;1905.0500000;2225.7000000;1905.0020000;2217.0000000;12867
BTCUSD;D;20170718;000000;2217.0000000;2400.0000000;2144.9400000;2310.8000000;15041
BTCUSD;D;20170719;000000;2310.8010000;2400.0000000;2212.4840000;2254.9980000;9367
BTCUSD;D;20170720;000000;2254.9980000;2934.4400000;2254.6400000;2854.8820000;16466
BTCUSD;D;20170721;000000;2854.8820000;2870.0000000;2614.7000000;2670.0000000;12132
BTCUSD;D;20170722;000000;2670.0000000;2875.0000000;2651.9610000;2831.1310000;8247
BTCUSD;D;20170723;000000;2833.5990000;2855.0000000;2672.2600000;2761.2000000;8022
BTCUSD;D;20170724;000000;2761.0000000;2809.3770000;2720.0010000;2755.8980000;5221
BTCUSD;D;20170725;000000;2755.8980000;2774.9960000;2440.2110000;2556.0020000;10790
BTCUSD;D;20170726;000000;2565.0000000;2617.0130000;2414.6120000;2525.0000000;9943
BTCUSD;D;20170727;000000;2526.6990000;2695.9990000;2511.1660000;2675.3920000;6869
BTCUSD;D;20170728;000000;2676.9880000;2851.9540000;2671.0110000;2800.0000000;9164
BTCUSD;D;20170729;000000;2808.9710000;2808.9990000;2678.5880000;2715.9990000;7068
BTCUSD;D;20170730;000000;2716.0000000;2799.0000000;2653.0000000;2799.0000000;4432
BTCUSD;D;20170731;000000;2798.9990000;2910.0000000;2723.0000000;2876.1330000;7421
BTCUSD;D;20170801;000000;2876.1330000;2970.0000000;2599.0000000;2727.0270000;13129
BTCUSD;D;20170802;000000;2727.9750000;2761.5140000;2650.0000000;2700.8000000;6561
BTCUSD;D;20170803;000000;2700.9000000;2808.8800000;2697.7000000;2797.0340000;6070
BTCUSD;D;20170804;000000;2797.0340000;2888.2000000;2771.0110000;2875.9680000;5970
BTCUSD;D;20170805;000000;2875.9670000;3350.0000000;2870.0000000;3256.3100000;12846
BTCUSD;D;20170806;000000;3256.3100000;3299.1000000;3177.7700000;3235.0320000;5412
BTCUSD;D;20170807;000000;3236.9940000;3447.8870000;3191.0000000;3395.0000000;6389
BTCUSD;D;20170808;000000;3395.0000000;3492.0000000;3350.0000000;3430.5200000;7446
BTCUSD;D;20170809;000000;3430.5200000;3444.9000000;3252.0000000;3371.8780000;6149
BTCUSD;D;20170810;000000;3370.0000000;3470.0000000;3340.0000000;3433.9890000;3998
BTCUSD;D;20170811;000000;3434.0990000;3735.1990000;3425.0060000;3670.0000000;5732
BTCUSD;D;20170812;000000;3669.6180000;3975.0000000;3637.3400000;3884.6260000;8296
BTCUSD;D;20170813;000000;3889.0900000;4232.7100000;3841.4680000;4084.0000000;11504
BTCUSD;D;20170814;000000;4084.0000000;4423.0000000;3970.0000000;4355.6620000;9768
BTCUSD;D;20170815;000000;4350.0210000;4484.2900000;3821.0000000;4172.2000000;12347
BTCUSD;D;20170816;000000;4170.8000000;4399.0000000;3950.0000000;4388.0000000;7600
BTCUSD;D;20170817;000000;4381.0100000;4479.0000000;4200.0000000;4291.0000000;7642
BTCUSD;D;20170818;000000;4291.0000000;4354.9960000;3980.0000000;4141.0000000;9740
BTCUSD;D;20170819;000000;4130.0000000;4211.6830000;4002.6360000;4179.7330000;5163
BTCUSD;D;20170820;000000;4184.9370000;4198.0000000;4066.0000000;4078.2440000;4319
BTCUSD;D;20170821;000000;4076.0010000;4116.9690000;3996.0000000;4005.7040000;5071
BTCUSD;D;20170822;000000;4007.3980000;4169.9940000;3620.0000000;4104.9000000;10244
BTCUSD;D;20170823;000000;4104.9000000;4279.9900000;4081.4000000;4151.0000000;5552
BTCUSD;D;20170824;000000;4150.9990000;4380.0000000;4145.0000000;4334.6820000;4475
BTCUSD;D;20170825;000000;4334.9990000;4465.0000000;4313.9900000;4390.9890000;4497
BTCUSD;D;20170826;000000;4391.5000000;4392.1000000;4271.1000000;4351.7490000;2666
BTCUSD;D;20170827;000000;4360.4000000;4409.9990000;4326.0000000;4338.4600000;2241
BTCUSD;D;20170828;000000;4338.4580000;4399.0000000;4188.1280000;4387.8280000;4707
BTCUSD;D;20170829;000000;4387.6990000;4665.4460000;4346.1000000;4590.1690000;5540
BTCUSD;D;20170830;000000;4590.1680000;4641.9990000;4490.0000000;4579.7500000;4006
BTCUSD;D;20170831;000000;4581.1200000;4760.0000000;4576.8300000;4737.2700000;4117
BTCUSD;D;20170901;000000;4737.0200000;4919.9500000;4702.1100000;4919.9000000;4477
BTCUSD;D;20170902;000000;4919.9000000;4965.0000000;4528.0000000;4630.4000000;7544
BTCUSD;D;20170903;000000;4630.4500000;4745.0000000;4463.8460000;4645.0000000;5064
BTCUSD;D;20170904;000000;4645.0000000;4660.0000000;4156.3500000;4344.1100000;9061
BTCUSD;D;20170905;000000;4344.1100000;4543.2000000;4140.5000000;4464.0300000;6853
BTCUSD;D;20170906;000000;4457.0200000;4699.9000000;4450.0000000;4641.6000000;4858
BTCUSD;D;20170907;000000;4651.1000000;4730.0000000;4550.0000000;4660.0000000;3747
BTCUSD;D;20170908;000000;4659.8000000;4705.1000000;4139.1000000;4385.0000000;8247
BTCUSD;D;20170909;000000;4385.1000000;4445.0000000;4210.1000000;4342.3000000;3545
BTCUSD;D;20170910;000000;4354.7000000;4386.8000000;4114.0000000;4287.1000000;4166
BTCUSD;D;20170911;000000;4287.3000000;4397.4000000;4151.5000000;4226.2000000;4285
BTCUSD;D;20170912;000000;4224.7000000;4399.0000000;4115.1000000;4173.6000000;5586
